Subject,Trial,Response,Condition,Hit,FA,Sex,CtryCode,Country,UniqSub,LaughFile,LangCode,EngFluency,MM,MM_Eng,Education,GenderSeg,CommScale,EconMode
12,35,0,0,1,0,1,11,Ecuador/Shuar,11012,L500-1x,2,1,2,1,1,2,1,2
12,36,0,0,1,0,1,11,Ecuador/Shuar,11012,L502-1,2,1,2,1,1,2,1,2
13,1,1,1,1,0,0,11,Ecuador/Shuar,11013,C10 P2 17,2,1,2,1,1,2,1,2
13,2,1,1,1,0,0,11,Ecuador/Shuar,11013,C2 P1 3,2,1,2,1,1,2,1,2
13,3,0,1,0,0,0,11,Ecuador/Shuar,11013,C2 P2 6,2,1,2,1,1,2,1,2
13,4,1,1,1,0,0,11,Ecuador/Shuar,11013,C23 P2 3,2,1,2,1,1,2,1,2
13,5,1,1,1,0,0,11,Ecuador/Shuar,11013,C28 P1 1,2,1,2,1,1,2,1,2
13,6,1,1,1,0,0,11,Ecuador/Shuar,11013,C29 P1 9,2,1,2,1,1,2,1,2
13,7,0,1,0,0,0,11,Ecuador/Shuar,11013,C29 P2 10,2,1,2,1,1,2,1,2
13,8,1,1,1,0,0,11,Ecuador/Shuar,11013,C3 P1 11,2,1,2,1,1,2,1,2
13,9,0,1,0,0,0,11,Ecuador/Shuar,11013,C3 P2 21,2,1,2,1,1,2,1,2
13,10,1,1,1,0,0,11,Ecuador/Shuar,11013,C33 P2 3,2,1,2,1,1,2,1,2
13,11,1,1,1,0,0,11,Ecuador/Shuar,11013,C34 P2 6,2,1,2,1,1,2,1,2
13,12,0,1,0,0,0,11,Ecuador/Shuar,11013,C39 P1 17,2,1,2,1,1,2,1,2
13,13,0,1,0,0,0,11,Ecuador/Shuar,11013,C39 P2 10,2,1,2,1,1,2,1,2
13,14,0,1,0,0,0,11,Ecuador/Shuar,11013,C4 P1 16,2,1,2,1,1,2,1,2
13,15,1,1,1,0,0,11,Ecuador/Shuar,11013,C4 P2 9,2,1,2,1,1,2,1,2
13,16,0,1,0,0,0,11,Ecuador/Shuar,11013,C5 P2 5,2,1,2,1,1,2,1,2
13,17,0,1,0,0,0,11,Ecuador/Shuar,11013,C6 P2 10,2,1,2,1,1,2,1,2
13,18,0,1,0,0,0,11,Ecuador/Shuar,11013,C8 P1 29,2,1,2,1,1,2,1,2
13,19,0,0,1,0,0,11,Ecuador/Shuar,11013,L396-1,2,1,2,1,1,2,1,2
13,20,1,0,0,1,0,11,Ecuador/Shuar,11013,L402-2,2,1,2,1,1,2,1,2
13,21,1,0,0,1,0,11,Ecuador/Shuar,11013,L405-2,2,1,2,1,1,2,1,2
13,22,0,0,1,0,0,11,Ecuador/Shuar,11013,L410-2,2,1,2,1,1,2,1,2
13,23,1,0,0,1,0,11,Ecuador/Shuar,11013,L413-1,2,1,2,1,1,2,1,2
13,24,0,0,1,0,0,11,Ecuador/Shuar,11013,L414-2,2,1,2,1,1,2,1,2
13,25,0,0,1,0,0,11,Ecuador/Shuar,11013,L422-2,2,1,2,1,1,2,1,2
13,26,0,0,1,0,0,11,Ecuador/Shuar,11013,L424-1,2,1,2,1,1,2,1,2
13,27,1,0,0,1,0,11,Ecuador/Shuar,11013,L428-1,2,1,2,1,1,2,1,2
13,28,1,0,0,1,0,11,Ecuador/Shuar,11013,L430-1,2,1,2,1,1,2,1,2
13,29,1,0,0,1,0,11,Ecuador/Shuar,11013,L431-1,2,1,2,1,1,2,1,2
13,30,0,0,1,0,0,11,Ecuador/Shuar,11013,L433-1,2,1,2,1,1,2,1,2
13,31,0,0,1,0,0,11,Ecuador/Shuar,11013,L435-1,2,1,2,1,1,2,1,2
13,32,0,0,1,0,0,11,Ecuador/Shuar,11013,L438-1,2,1,2,1,1,2,1,2
13,33,0,0,1,0,0,11,Ecuador/Shuar,11013,L440-1,2,1,2,1,1,2,1,2
13,34,0,0,1,0,0,11,Ecuador/Shuar,11013,L441-1,2,1,2,1,1,2,1,2
13,35,0,0,1,0,0,11,Ecuador/Shuar,11013,L500-1x,2,1,2,1,1,2,1,2
13,36,0,0,1,0,0,11,Ecuador/Shuar,11013,L502-1,2,1,2,1,1,2,1,2
14,1,0,1,0,0,1,11,Ecuador/Shuar,11014,C10 P2 17,2,1,2,1,1,2,1,2
14,2,0,1,0,0,1,11,Ecuador/Shuar,11014,C2 P1 3,2,1,2,1,1,2,1,2
14,3,0,1,0,0,1,11,Ecuador/Shuar,11014,C2 P2 6,2,1,2,1,1,2,1,2
14,4,0,1,0,0,1,11,Ecuador/Shuar,11014,C23 P2 3,2,1,2,1,1,2,1,2
14,5,0,1,0,0,1,11,Ecuador/Shuar,11014,C28 P1 1,2,1,2,1,1,2,1,2
14,6,0,1,0,0,1,11,Ecuador/Shuar,11014,C29 P1 9,2,1,2,1,1,2,1,2
14,7,0,1,0,0,1,11,Ecuador/Shuar,11014,C29 P2 10,2,1,2,1,1,2,1,2
14,8,0,1,0,0,1,11,Ecuador/Shuar,11014,C3 P1 11,2,1,2,1,1,2,1,2
14,9,0,1,0,0,1,11,Ecuador/Shuar,11014,C3 P2 21,2,1,2,1,1,2,1,2
14,10,1,1,1,0,1,11,Ecuador/Shuar,11014,C33 P2 3,2,1,2,1,1,2,1,2
14,11,1,1,1,0,1,11,Ecuador/Shuar,11014,C34 P2 6,2,1,2,1,1,2,1,2
14,12,1,1,1,0,1,11,Ecuador/Shuar,11014,C39 P1 17,2,1,2,1,1,2,1,2
14,13,0,1,0,0,1,11,Ecuador/Shuar,11014,C39 P2 10,2,1,2,1,1,2,1,2
14,14,0,1,0,0,1,11,Ecuador/Shuar,11014,C4 P1 16,2,1,2,1,1,2,1,2
14,15,1,1,1,0,1,11,Ecuador/Shuar,11014,C4 P2 9,2,1,2,1,1,2,1,2
14,16,1,1,1,0,1,11,Ecuador/Shuar,11014,C5 P2 5,2,1,2,1,1,2,1,2
14,17,0,1,0,0,1,11,Ecuador/Shuar,11014,C6 P2 10,2,1,2,1,1,2,1,2
14,18,1,1,1,0,1,11,Ecuador/Shuar,11014,C8 P1 29,2,1,2,1,1,2,1,2
14,19,0,0,1,0,1,11,Ecuador/Shuar,11014,L396-1,2,1,2,1,1,2,1,2
14,20,1,0,0,1,1,11,Ecuador/Shuar,11014,L402-2,2,1,2,1,1,2,1,2
14,21,0,0,1,0,1,11,Ecuador/Shuar,11014,L405-2,2,1,2,1,1,2,1,2
14,22,1,0,0,1,1,11,Ecuador/Shuar,11014,L410-2,2,1,2,1,1,2,1,2
14,23,1,0,0,1,1,11,Ecuador/Shuar,11014,L413-1,2,1,2,1,1,2,1,2
14,24,0,0,1,0,1,11,Ecuador/Shuar,11014,L414-2,2,1,2,1,1,2,1,2
14,25,1,0,0,1,1,11,Ecuador/Shuar,11014,L422-2,2,1,2,1,1,2,1,2
14,26,0,0,1,0,1,11,Ecuador/Shuar,11014,L424-1,2,1,2,1,1,2,1,2
14,27,0,0,1,0,1,11,Ecuador/Shuar,11014,L428-1,2,1,2,1,1,2,1,2
14,28,1,0,0,1,1,11,Ecuador/Shuar,11014,L430-1,2,1,2,1,1,2,1,2
14,29,1,0,0,1,1,11,Ecuador/Shuar,11014,L431-1,2,1,2,1,1,2,1,2
14,30,0,0,1,0,1,11,Ecuador/Shuar,11014,L433-1,2,1,2,1,1,2,1,2
14,31,0,0,1,0,1,11,Ecuador/Shuar,11014,L435-1,2,1,2,1,1,2,1,2
14,32,1,0,0,1,1,11,Ecuador/Shuar,11014,L438-1,2,1,2,1,1,2,1,2
14,33,0,0,1,0,1,11,Ecuador/Shuar,11014,L440-1,2,1,2,1,1,2,1,2
14,34,0,0,1,0,1,11,Ecuador/Shuar,11014,L441-1,2,1,2,1,1,2,1,2
14,35,0,0,1,0,1,11,Ecuador/Shuar,11014,L500-1x,2,1,2,1,1,2,1,2
14,36,0,0,1,0,1,11,Ecuador/Shuar,11014,L502-1,2,1,2,1,1,2,1,2
15,1,1,1,1,0,0,11,Ecuador/Shuar,11015,C10 P2 17,2,1,2,1,1,2,1,2
15,2,0,1,0,0,0,11,Ecuador/Shuar,11015,C2 P1 3,2,1,2,1,1,2,1,2
15,3,1,1,1,0,0,11,Ecuador/Shuar,11015,C2 P2 6,2,1,2,1,1,2,1,2
15,4,0,1,0,0,0,11,Ecuador/Shuar,11015,C23 P2 3,2,1,2,1,1,2,1,2
15,5,1,1,1,0,0,11,Ecuador/Shuar,11015,C28 P1 1,2,1,2,1,1,2,1,2
15,6,0,1,0,0,0,11,Ecuador/Shuar,11015,C29 P1 9,2,1,2,1,1,2,1,2
15,7,1,1,1,0,0,11,Ecuador/Shuar,11015,C29 P2 10,2,1,2,1,1,2,1,2
15,8,0,1,0,0,0,11,Ecuador/Shuar,11015,C3 P1 11,2,1,2,1,1,2,1,2
15,9,0,1,0,0,0,11,Ecuador/Shuar,11015,C3 P2 21,2,1,2,1,1,2,1,2
15,10,1,1,1,0,0,11,Ecuador/Shuar,11015,C33 P2 3,2,1,2,1,1,2,1,2
15,11,1,1,1,0,0,11,Ecuador/Shuar,11015,C34 P2 6,2,1,2,1,1,2,1,2
15,12,1,1,1,0,0,11,Ecuador/Shuar,11015,C39 P1 17,2,1,2,1,1,2,1,2
15,13,1,1,1,0,0,11,Ecuador/Shuar,11015,C39 P2 10,2,1,2,1,1,2,1,2
15,14,0,1,0,0,0,11,Ecuador/Shuar,11015,C4 P1 16,2,1,2,1,1,2,1,2
15,15,1,1,1,0,0,11,Ecuador/Shuar,11015,C4 P2 9,2,1,2,1,1,2,1,2
15,16,1,1,1,0,0,11,Ecuador/Shuar,11015,C5 P2 5,2,1,2,1,1,2,1,2
15,17,0,1,0,0,0,11,Ecuador/Shuar,11015,C6 P2 10,2,1,2,1,1,2,1,2
15,18,1,1,1,0,0,11,Ecuador/Shuar,11015,C8 P1 29,2,1,2,1,1,2,1,2
15,19,0,0,1,0,0,11,Ecuador/Shuar,11015,L396-1,2,1,2,1,1,2,1,2
15,20,0,0,1,0,0,11,Ecuador/Shuar,11015,L402-2,2,1,2,1,1,2,1,2
15,21,0,0,1,0,0,11,Ecuador/Shuar,11015,L405-2,2,1,2,1,1,2,1,2
15,22,0,0,1,0,0,11,Ecuador/Shuar,11015,L410-2,2,1,2,1,1,2,1,2
15,23,1,0,0,1,0,11,Ecuador/Shuar,11015,L413-1,2,1,2,1,1,2,1,2
15,24,1,0,0,1,0,11,Ecuador/Shuar,11015,L414-2,2,1,2,1,1,2,1,2
15,25,1,0,0,1,0,11,Ecuador/Shuar,11015,L422-2,2,1,2,1,1,2,1,2
15,26,0,0,1,0,0,11,Ecuador/Shuar,11015,L424-1,2,1,2,1,1,2,1,2
15,27,1,0,0,1,0,11,Ecuador/Shuar,11015,L428-1,2,1,2,1,1,2,1,2
15,28,1,0,0,1,0,11,Ecuador/Shuar,11015,L430-1,2,1,2,1,1,2,1,2
15,29,0,0,1,0,0,11,Ecuador/Shuar,11015,L431-1,2,1,2,1,1,2,1,2
15,30,0,0,1,0,0,11,Ecuador/Shuar,11015,L433-1,2,1,2,1,1,2,1,2
15,31,0,0,1,0,0,11,Ecuador/Shuar,11015,L435-1,2,1,2,1,1,2,1,2
15,32,1,0,0,1,0,11,Ecuador/Shuar,11015,L438-1,2,1,2,1,1,2,1,2
15,33,1,0,0,1,0,11,Ecuador/Shuar,11015,L440-1,2,1,2,1,1,2,1,2
15,34,0,0,1,0,0,11,Ecuador/Shuar,11015,L441-1,2,1,2,1,1,2,1,2
15,35,1,0,0,1,0,11,Ecuador/Shuar,11015,L500-1x,2,1,2,1,1,2,1,2
15,36,1,0,0,1,0,11,Ecuador/Shuar,11015,L502-1,2,1,2,1,1,2,1,2
16,1,0,1,0,0,0,11,Ecuador/Shuar,11016,C10 P2 17,2,1,2,1,1,2,1,2
16,2,1,1,1,0,0,11,Ecuador/Shuar,11016,C2 P1 3,2,1,2,1,1,2,1,2
16,3,1,1,1,0,0,11,Ecuador/Shuar,11016,C2 P2 6,2,1,2,1,1,2,1,2
16,4,0,1,0,0,0,11,Ecuador/Shuar,11016,C23 P2 3,2,1,2,1,1,2,1,2
16,5,1,1,1,0,0,11,Ecuador/Shuar,11016,C28 P1 1,2,1,2,1,1,2,1,2
16,6,1,1,1,0,0,11,Ecuador/Shuar,11016,C29 P1 9,2,1,2,1,1,2,1,2
16,7,1,1,1,0,0,11,Ecuador/Shuar,11016,C29 P2 10,2,1,2,1,1,2,1,2
16,8,1,1,1,0,0,11,Ecuador/Shuar,11016,C3 P1 11,2,1,2,1,1,2,1,2
16,9,1,1,1,0,0,11,Ecuador/Shuar,11016,C3 P2 21,2,1,2,1,1,2,1,2
16,10,0,1,0,0,0,11,Ecuador/Shuar,11016,C33 P2 3,2,1,2,1,1,2,1,2
16,11,1,1,1,0,0,11,Ecuador/Shuar,11016,C34 P2 6,2,1,2,1,1,2,1,2
16,12,1,1,1,0,0,11,Ecuador/Shuar,11016,C39 P1 17,2,1,2,1,1,2,1,2
16,13,0,1,0,0,0,11,Ecuador/Shuar,11016,C39 P2 10,2,1,2,1,1,2,1,2
16,14,0,1,0,0,0,11,Ecuador/Shuar,11016,C4 P1 16,2,1,2,1,1,2,1,2
16,15,0,1,0,0,0,11,Ecuador/Shuar,11016,C4 P2 9,2,1,2,1,1,2,1,2
16,16,1,1,1,0,0,11,Ecuador/Shuar,11016,C5 P2 5,2,1,2,1,1,2,1,2
16,17,0,1,0,0,0,11,Ecuador/Shuar,11016,C6 P2 10,2,1,2,1,1,2,1,2
16,18,0,1,0,0,0,11,Ecuador/Shuar,11016,C8 P1 29,2,1,2,1,1,2,1,2
16,19,1,0,0,1,0,11,Ecuador/Shuar,11016,L396-1,2,1,2,1,1,2,1,2
16,20,1,0,0,1,0,11,Ecuador/Shuar,11016,L402-2,2,1,2,1,1,2,1,2
16,21,1,0,0,1,0,11,Ecuador/Shuar,11016,L405-2,2,1,2,1,1,2,1,2
16,22,0,0,1,0,0,11,Ecuador/Shuar,11016,L410-2,2,1,2,1,1,2,1,2
16,23,1,0,0,1,0,11,Ecuador/Shuar,11016,L413-1,2,1,2,1,1,2,1,2
16,24,0,0,1,0,0,11,Ecuador/Shuar,11016,L414-2,2,1,2,1,1,2,1,2
16,25,0,0,1,0,0,11,Ecuador/Shuar,11016,L422-2,2,1,2,1,1,2,1,2
16,26,0,0,1,0,0,11,Ecuador/Shuar,11016,L424-1,2,1,2,1,1,2,1,2
16,27,0,0,1,0,0,11,Ecuador/Shuar,11016,L428-1,2,1,2,1,1,2,1,2
16,28,1,0,0,1,0,11,Ecuador/Shuar,11016,L430-1,2,1,2,1,1,2,1,2
16,29,0,0,1,0,0,11,Ecuador/Shuar,11016,L431-1,2,1,2,1,1,2,1,2
16,30,0,0,1,0,0,11,Ecuador/Shuar,11016,L433-1,2,1,2,1,1,2,1,2
16,31,0,0,1,0,0,11,Ecuador/Shuar,11016,L435-1,2,1,2,1,1,2,1,2
16,32,0,0,1,0,0,11,Ecuador/Shuar,11016,L438-1,2,1,2,1,1,2,1,2
16,33,0,0,1,0,0,11,Ecuador/Shuar,11016,L440-1,2,1,2,1,1,2,1,2
16,34,0,0,1,0,0,11,Ecuador/Shuar,11016,L441-1,2,1,2,1,1,2,1,2
16,35,0,0,1,0,0,11,Ecuador/Shuar,11016,L500-1x,2,1,2,1,1,2,1,2
16,36,1,0,0,1,0,11,Ecuador/Shuar,11016,L502-1,2,1,2,1,1,2,1,2
17,1,1,1,1,0,1,11,Ecuador/Shuar,11017,C10 P2 17,2,1,2,1,1,2,1,2
17,2,0,1,0,0,1,11,Ecuador/Shuar,11017,C2 P1 3,2,1,2,1,1,2,1,2
17,3,0,1,0,0,1,11,Ecuador/Shuar,11017,C2 P2 6,2,1,2,1,1,2,1,2
17,4,1,1,1,0,1,11,Ecuador/Shuar,11017,C23 P2 3,2,1,2,1,1,2,1,2
17,5,0,1,0,0,1,11,Ecuador/Shuar,11017,C28 P1 1,2,1,2,1,1,2,1,2
17,6,1,1,1,0,1,11,Ecuador/Shuar,11017,C29 P1 9,2,1,2,1,1,2,1,2
17,7,1,1,1,0,1,11,Ecuador/Shuar,11017,C29 P2 10,2,1,2,1,1,2,1,2
17,8,0,1,0,0,1,11,Ecuador/Shuar,11017,C3 P1 11,2,1,2,1,1,2,1,2
17,9,0,1,0,0,1,11,Ecuador/Shuar,11017,C3 P2 21,2,1,2,1,1,2,1,2
17,10,0,1,0,0,1,11,Ecuador/Shuar,11017,C33 P2 3,2,1,2,1,1,2,1,2
17,11,1,1,1,0,1,11,Ecuador/Shuar,11017,C34 P2 6,2,1,2,1,1,2,1,2
17,12,1,1,1,0,1,11,Ecuador/Shuar,11017,C39 P1 17,2,1,2,1,1,2,1,2
17,13,1,1,1,0,1,11,Ecuador/Shuar,11017,C39 P2 10,2,1,2,1,1,2,1,2
17,14,0,1,0,0,1,11,Ecuador/Shuar,11017,C4 P1 16,2,1,2,1,1,2,1,2
17,15,1,1,1,0,1,11,Ecuador/Shuar,11017,C4 P2 9,2,1,2,1,1,2,1,2
17,16,1,1,1,0,1,11,Ecuador/Shuar,11017,C5 P2 5,2,1,2,1,1,2,1,2
17,17,0,1,0,0,1,11,Ecuador/Shuar,11017,C6 P2 10,2,1,2,1,1,2,1,2
17,18,0,1,0,0,1,11,Ecuador/Shuar,11017,C8 P1 29,2,1,2,1,1,2,1,2
17,19,0,0,1,0,1,11,Ecuador/Shuar,11017,L396-1,2,1,2,1,1,2,1,2
17,20,1,0,0,1,1,11,Ecuador/Shuar,11017,L402-2,2,1,2,1,1,2,1,2
17,21,0,0,1,0,1,11,Ecuador/Shuar,11017,L405-2,2,1,2,1,1,2,1,2
17,22,1,0,0,1,1,11,Ecuador/Shuar,11017,L410-2,2,1,2,1,1,2,1,2
17,23,1,0,0,1,1,11,Ecuador/Shuar,11017,L413-1,2,1,2,1,1,2,1,2
17,24,0,0,1,0,1,11,Ecuador/Shuar,11017,L414-2,2,1,2,1,1,2,1,2
17,25,0,0,1,0,1,11,Ecuador/Shuar,11017,L422-2,2,1,2,1,1,2,1,2
17,26,1,0,0,1,1,11,Ecuador/Shuar,11017,L424-1,2,1,2,1,1,2,1,2
17,27,0,0,1,0,1,11,Ecuador/Shuar,11017,L428-1,2,1,2,1,1,2,1,2
17,28,0,0,1,0,1,11,Ecuador/Shuar,11017,L430-1,2,1,2,1,1,2,1,2
17,29,1,0,0,1,1,11,Ecuador/Shuar,11017,L431-1,2,1,2,1,1,2,1,2
17,30,0,0,1,0,1,11,Ecuador/Shuar,11017,L433-1,2,1,2,1,1,2,1,2
17,31,0,0,1,0,1,11,Ecuador/Shuar,11017,L435-1,2,1,2,1,1,2,1,2
17,32,0,0,1,0,1,11,Ecuador/Shuar,11017,L438-1,2,1,2,1,1,2,1,2
17,33,0,0,1,0,1,11,Ecuador/Shuar,11017,L440-1,2,1,2,1,1,2,1,2
17,34,0,0,1,0,1,11,Ecuador/Shuar,11017,L441-1,2,1,2,1,1,2,1,2
17,35,0,0,1,0,1,11,Ecuador/Shuar,11017,L500-1x,2,1,2,1,1,2,1,2
17,36,0,0,1,0,1,11,Ecuador/Shuar,11017,L502-1,2,1,2,1,1,2,1,2
18,1,0,1,0,0,1,11,Ecuador/Shuar,11018,C10 P2 17,2,1,2,1,1,2,1,2
18,2,0,1,0,0,1,11,Ecuador/Shuar,11018,C2 P1 3,2,1,2,1,1,2,1,2
18,3,0,1,0,0,1,11,Ecuador/Shuar,11018,C2 P2 6,2,1,2,1,1,2,1,2
18,4,1,1,1,0,1,11,Ecuador/Shuar,11018,C23 P2 3,2,1,2,1,1,2,1,2
18,5,1,1,1,0,1,11,Ecuador/Shuar,11018,C28 P1 1,2,1,2,1,1,2,1,2
18,6,1,1,1,0,1,11,Ecuador/Shuar,11018,C29 P1 9,2,1,2,1,1,2,1,2
18,7,1,1,1,0,1,11,Ecuador/Shuar,11018,C29 P2 10,2,1,2,1,1,2,1,2
18,8,1,1,1,0,1,11,Ecuador/Shuar,11018,C3 P1 11,2,1,2,1,1,2,1,2
18,9,0,1,0,0,1,11,Ecuador/Shuar,11018,C3 P2 21,2,1,2,1,1,2,1,2
18,10,0,1,0,0,1,11,Ecuador/Shuar,11018,C33 P2 3,2,1,2,1,1,2,1,2
18,11,1,1,1,0,1,11,Ecuador/Shuar,11018,C34 P2 6,2,1,2,1,1,2,1,2
18,12,1,1,1,0,1,11,Ecuador/Shuar,11018,C39 P1 17,2,1,2,1,1,2,1,2
18,13,1,1,1,0,1,11,Ecuador/Shuar,11018,C39 P2 10,2,1,2,1,1,2,1,2
18,14,0,1,0,0,1,11,Ecuador/Shuar,11018,C4 P1 16,2,1,2,1,1,2,1,2
18,15,1,1,1,0,1,11,Ecuador/Shuar,11018,C4 P2 9,2,1,2,1,1,2,1,2
18,16,1,1,1,0,1,11,Ecuador/Shuar,11018,C5 P2 5,2,1,2,1,1,2,1,2
18,17,0,1,0,0,1,11,Ecuador/Shuar,11018,C6 P2 10,2,1,2,1,1,2,1,2
18,18,1,1,1,0,1,11,Ecuador/Shuar,11018,C8 P1 29,2,1,2,1,1,2,1,2
18,19,1,0,0,1,1,11,Ecuador/Shuar,11018,L396-1,2,1,2,1,1,2,1,2
18,20,1,0,0,1,1,11,Ecuador/Shuar,11018,L402-2,2,1,2,1,1,2,1,2
18,21,1,0,0,1,1,11,Ecuador/Shuar,11018,L405-2,2,1,2,1,1,2,1,2
18,22,1,0,0,1,1,11,Ecuador/Shuar,11018,L410-2,2,1,2,1,1,2,1,2
18,23,0,0,1,0,1,11,Ecuador/Shuar,11018,L413-1,2,1,2,1,1,2,1,2
18,24,1,0,0,1,1,11,Ecuador/Shuar,11018,L414-2,2,1,2,1,1,2,1,2
18,25,0,0,1,0,1,11,Ecuador/Shuar,11018,L422-2,2,1,2,1,1,2,1,2
18,26,0,0,1,0,1,11,Ecuador/Shuar,11018,L424-1,2,1,2,1,1,2,1,2
18,27,0,0,1,0,1,11,Ecuador/Shuar,11018,L428-1,2,1,2,1,1,2,1,2
18,28,1,0,0,1,1,11,Ecuador/Shuar,11018,L430-1,2,1,2,1,1,2,1,2
18,29,0,0,1,0,1,11,Ecuador/Shuar,11018,L431-1,2,1,2,1,1,2,1,2
18,30,0,0,1,0,1,11,Ecuador/Shuar,11018,L433-1,2,1,2,1,1,2,1,2
18,31,1,0,0,1,1,11,Ecuador/Shuar,11018,L435-1,2,1,2,1,1,2,1,2
18,32,1,0,0,1,1,11,Ecuador/Shuar,11018,L438-1,2,1,2,1,1,2,1,2
18,33,1,0,0,1,1,11,Ecuador/Shuar,11018,L440-1,2,1,2,1,1,2,1,2
18,34,1,0,0,1,1,11,Ecuador/Shuar,11018,L441-1,2,1,2,1,1,2,1,2
18,35,1,0,0,1,1,11,Ecuador/Shuar,11018,L500-1x,2,1,2,1,1,2,1,2
18,36,1,0,0,1,1,11,Ecuador/Shuar,11018,L502-1,2,1,2,1,1,2,1,2
19,1,1,1,1,0,0,11,Ecuador/Shuar,11019,C10 P2 17,2,1,2,1,1,2,1,2
19,2,1,1,1,0,0,11,Ecuador/Shuar,11019,C2 P1 3,2,1,2,1,1,2,1,2
19,3,0,1,0,0,0,11,Ecuador/Shuar,11019,C2 P2 6,2,1,2,1,1,2,1,2
19,4,1,1,1,0,0,11,Ecuador/Shuar,11019,C23 P2 3,2,1,2,1,1,2,1,2
19,5,1,1,1,0,0,11,Ecuador/Shuar,11019,C28 P1 1,2,1,2,1,1,2,1,2
19,6,1,1,1,0,0,11,Ecuador/Shuar,11019,C29 P1 9,2,1,2,1,1,2,1,2
19,7,1,1,1,0,0,11,Ecuador/Shuar,11019,C29 P2 10,2,1,2,1,1,2,1,2
19,8,1,1,1,0,0,11,Ecuador/Shuar,11019,C3 P1 11,2,1,2,1,1,2,1,2
19,9,1,1,1,0,0,11,Ecuador/Shuar,11019,C3 P2 21,2,1,2,1,1,2,1,2
19,10,1,1,1,0,0,11,Ecuador/Shuar,11019,C33 P2 3,2,1,2,1,1,2,1,2
19,11,1,1,1,0,0,11,Ecuador/Shuar,11019,C34 P2 6,2,1,2,1,1,2,1,2
19,12,1,1,1,0,0,11,Ecuador/Shuar,11019,C39 P1 17,2,1,2,1,1,2,1,2
19,13,1,1,1,0,0,11,Ecuador/Shuar,11019,C39 P2 10,2,1,2,1,1,2,1,2
19,14,1,1,1,0,0,11,Ecuador/Shuar,11019,C4 P1 16,2,1,2,1,1,2,1,2
19,15,1,1,1,0,0,11,Ecuador/Shuar,11019,C4 P2 9,2,1,2,1,1,2,1,2
19,16,0,1,0,0,0,11,Ecuador/Shuar,11019,C5 P2 5,2,1,2,1,1,2,1,2
19,17,1,1,1,0,0,11,Ecuador/Shuar,11019,C6 P2 10,2,1,2,1,1,2,1,2
19,18,1,1,1,0,0,11,Ecuador/Shuar,11019,C8 P1 29,2,1,2,1,1,2,1,2
19,19,1,0,0,1,0,11,Ecuador/Shuar,11019,L396-1,2,1,2,1,1,2,1,2
19,20,1,0,0,1,0,11,Ecuador/Shuar,11019,L402-2,2,1,2,1,1,2,1,2
19,21,1,0,0,1,0,11,Ecuador/Shuar,11019,L405-2,2,1,2,1,1,2,1,2
19,22,1,0,0,1,0,11,Ecuador/Shuar,11019,L410-2,2,1,2,1,1,2,1,2
19,23,1,0,0,1,0,11,Ecuador/Shuar,11019,L413-1,2,1,2,1,1,2,1,2
19,24,0,0,1,0,0,11,Ecuador/Shuar,11019,L414-2,2,1,2,1,1,2,1,2
19,25,1,0,0,1,0,11,Ecuador/Shuar,11019,L422-2,2,1,2,1,1,2,1,2
19,26,1,0,0,1,0,11,Ecuador/Shuar,11019,L424-1,2,1,2,1,1,2,1,2
19,27,1,0,0,1,0,11,Ecuador/Shuar,11019,L428-1,2,1,2,1,1,2,1,2
19,28,1,0,0,1,0,11,Ecuador/Shuar,11019,L430-1,2,1,2,1,1,2,1,2
19,29,1,0,0,1,0,11,Ecuador/Shuar,11019,L431-1,2,1,2,1,1,2,1,2
19,30,1,0,0,1,0,11,Ecuador/Shuar,11019,L433-1,2,1,2,1,1,2,1,2
19,31,1,0,0,1,0,11,Ecuador/Shuar,11019,L435-1,2,1,2,1,1,2,1,2
19,32,1,0,0,1,0,11,Ecuador/Shuar,11019,L438-1,2,1,2,1,1,2,1,2
19,33,1,0,0,1,0,11,Ecuador/Shuar,11019,L440-1,2,1,2,1,1,2,1,2
19,34,1,0,0,1,0,11,Ecuador/Shuar,11019,L441-1,2,1,2,1,1,2,1,2
19,35,1,0,0,1,0,11,Ecuador/Shuar,11019,L500-1x,2,1,2,1,1,2,1,2
19,36,1,0,0,1,0,11,Ecuador/Shuar,11019,L502-1,2,1,2,1,1,2,1,2
20,1,0,1,0,0,0,11,Ecuador/Shuar,11020,C10 P2 17,2,1,2,1,1,2,1,2
20,2,1,1,1,0,0,11,Ecuador/Shuar,11020,C2 P1 3,2,1,2,1,1,2,1,2
20,3,1,1,1,0,0,11,Ecuador/Shuar,11020,C2 P2 6,2,1,2,1,1,2,1,2
20,4,0,1,0,0,0,11,Ecuador/Shuar,11020,C23 P2 3,2,1,2,1,1,2,1,2
20,5,1,1,1,0,0,11,Ecuador/Shuar,11020,C28 P1 1,2,1,2,1,1,2,1,2
20,6,0,1,0,0,0,11,Ecuador/Shuar,11020,C29 P1 9,2,1,2,1,1,2,1,2
20,7,1,1,1,0,0,11,Ecuador/Shuar,11020,C29 P2 10,2,1,2,1,1,2,1,2
20,8,0,1,0,0,0,11,Ecuador/Shuar,11020,C3 P1 11,2,1,2,1,1,2,1,2
20,9,1,1,1,0,0,11,Ecuador/Shuar,11020,C3 P2 21,2,1,2,1,1,2,1,2
20,10,0,1,0,0,0,11,Ecuador/Shuar,11020,C33 P2 3,2,1,2,1,1,2,1,2
